REF_DATE,DGUID,Sector,Characteristics,Indicators,UOM,SCALAR_FACTOR,VALUE,GEO_Alberta,GEO_British Columbia,GEO_Nova Scotia,GEO_Ontario,GEO_Quebec,Education_group
2014,2016A000235,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,63873.0,False,False,False,True,False,3
2015,2016A000235,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29331.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,40356.0,False,False,False,True,False,2
2015,2016A000235,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,60590.0,False,False,False,True,False,3
2015,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,26848.0,False,False,False,True,False,1
2015,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,40140.0,False,False,False,True,False,2
2015,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,51270.0,False,False,False,True,False,3
2015,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,24234.0,False,False,False,True,False,1
2015,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,35952.0,False,False,False,True,False,2
2015,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,47827.0,False,False,False,True,False,3
2015,2016A000235,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,32239.0,False,False,False,True,False,1
2015,2016A000235,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,50169.0,False,False,False,True,False,2
2015,2016A000235,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,62802.0,False,False,False,True,False,3
2015,2016A000235,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,31789.0,False,False,False,True,False,1
2015,2016A000235,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,40522.0,False,False,False,True,False,2
2015,2016A000235,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,65771.0,False,False,False,True,False,3
2016,2016A000235,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,28890.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,39796.0,False,False,False,True,False,2
2016,2016A000235,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,60874.0,False,False,False,True,False,3
2016,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,26420.0,False,False,False,True,False,1
2016,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,39335.0,False,False,False,True,False,2
2016,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,52123.0,False,False,False,True,False,3
2016,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,23791.0,False,False,False,True,False,1
2016,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,35283.0,False,False,False,True,False,2
2016,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,48523.0,False,False,False,True,False,3
2016,2016A000235,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,32224.0,False,False,False,True,False,1
2016,2016A000235,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,49680.0,False,False,False,True,False,2
2016,2016A000235,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,63920.0,False,False,False,True,False,3
2016,2016A000235,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,31387.0,False,False,False,True,False,1
2016,2016A000235,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,40155.0,False,False,False,True,False,2
2016,2016A000235,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,65752.0,False,False,False,True,False,3
2017,2016A000235,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29195.0,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,39918.0,False,False,False,True,False,2
2017,2016A000235,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,61188.0,False,False,False,True,False,3
2017,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,27275.0,False,False,False,True,False,1
2017,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,39727.0,False,False,False,True,False,2
2017,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,53074.0,False,False,False,True,False,3
2017,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,24432.0,False,False,False,True,False,1
2017,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,35682.0,False,False,False,True,False,2
2017,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,49491.0,False,False,False,True,False,3
2017,2016A000235,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,33881.0,False,False,False,True,False,1
2017,2016A000235,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,50201.0,False,False,False,True,False,2
2017,2016A000235,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,64788.0,False,False,False,True,False,3
2017,2016A000235,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,31119.0,False,False,False,True,False,1
2017,2016A000235,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,40072.0,False,False,False,True,False,2
2017,2016A000235,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,65795.0,False,False,False,True,False,3
2018,2016A000235,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29879.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,40879.0,False,False,False,True,False,2
2018,2016A000235,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,63071.0,False,False,False,True,False,3
2018,2016A000235,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,28240.0,False,False,False,True,False,1
2018,2016A000235,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,40445.0,False,False,False,True,False,2
2018,2016A000235,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,54962.0,False,False,False,True,False,3
2018,2016A000235,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,25310.0,False,False,False,True,False,1
2018,2016A000235,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,36288.0,False,False,False,True,False,2
2018,2016A000235,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,50915.0,False,False,False,True,False,3
2018,2016A000235,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,35383.0,False,False,False,True,False,1
2018,2016A000235,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,51731.0,False,False,False,True,False,2
2018,2016A000235,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,68278.0,False,False,False,True,False,3
2018,2016A000235,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,31544.0,False,False,False,True,False,1
2018,2016A000235,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,41230.0,False,False,False,True,False,2
2018,2016A000235,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,67709.0,False,False,False,True,False,3
2013,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,24910.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,31974.0,False,False,False,False,True,2
2013,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,53004.0,False,False,False,False,True,3
2013,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,22386.0,False,False,False,False,True,1
2013,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,27770.0,False,False,False,False,True,2
2013,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,42810.0,False,False,False,False,True,3
2013,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,21038.0,False,False,False,False,True,1
2013,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,25690.0,False,False,False,False,True,2
2013,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,41183.0,False,False,False,False,True,3
2013,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,25865.0,False,False,False,False,True,1
2013,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,33817.0,False,False,False,False,True,2
2013,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,48373.0,False,False,False,False,True,3
2013,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,26705.0,False,False,False,False,True,1
2013,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,33341.0,False,False,False,False,True,2
2013,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,57351.0,False,False,False,False,True,3
2014,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,25180.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,32810.0,False,False,False,False,True,2
2014,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,54548.0,False,False,False,False,True,3
2014,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,22801.0,False,False,False,False,True,1
2014,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,28689.0,False,False,False,False,True,2
2014,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,44299.0,False,False,False,False,True,3
2014,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,21539.0,False,False,False,False,True,1
2014,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,26643.0,False,False,False,False,True,2
2014,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,42683.0,False,False,False,False,True,3
2014,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,26169.0,False,False,False,False,True,1
2014,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,34929.0,False,False,False,False,True,2
2014,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,50009.0,False,False,False,False,True,3
2014,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,26882.0,False,False,False,False,True,1
2014,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,34104.0,False,False,False,False,True,2
2014,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,58848.0,False,False,False,False,True,3
2015,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,25498.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,33554.0,False,False,False,False,True,2
2015,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,55871.0,False,False,False,False,True,3
2015,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,23080.0,False,False,False,False,True,1
2015,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,29043.0,False,False,False,False,True,2
2015,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,44667.0,False,False,False,False,True,3
2015,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,21642.0,False,False,False,False,True,1
2015,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,26907.0,False,False,False,False,True,2
2015,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,43007.0,False,False,False,False,True,3
2015,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,26905.0,False,False,False,False,True,1
2015,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,35291.0,False,False,False,False,True,2
2015,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,50156.0,False,False,False,False,True,3
2015,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,27294.0,False,False,False,False,True,1
2015,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,34975.0,False,False,False,False,True,2
2015,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,60610.0,False,False,False,False,True,3
2016,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,25824.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,33971.0,False,False,False,False,True,2
2016,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,56300.0,False,False,False,False,True,3
2016,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,23430.0,False,False,False,False,True,1
2016,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,29152.0,False,False,False,False,True,2
2016,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,44692.0,False,False,False,False,True,3
2016,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,21907.0,False,False,False,False,True,1
2016,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,26932.0,False,False,False,False,True,2
2016,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,42773.0,False,False,False,False,True,3
2016,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,27440.0,False,False,False,False,True,1
2016,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,35787.0,False,False,False,False,True,2
2016,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,50863.0,False,False,False,False,True,3
2016,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,27572.0,False,False,False,False,True,1
2016,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,35484.0,False,False,False,False,True,2
2016,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,61387.0,False,False,False,False,True,3
2017,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,26704.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,35139.0,False,False,False,False,True,2
2017,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,57758.0,False,False,False,False,True,3
2017,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,23909.0,False,False,False,False,True,1
2017,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,29796.0,False,False,False,False,True,2
2017,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,45587.0,False,False,False,False,True,3
2017,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,22176.0,False,False,False,False,True,1
2017,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,27484.0,False,False,False,False,True,2
2017,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,43557.0,False,False,False,False,True,3
2017,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,28595.0,False,False,False,False,True,1
2017,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36631.0,False,False,False,False,True,2
2017,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,51863.0,False,False,False,False,True,3
2017,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,28818.0,False,False,False,False,True,1
2017,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36850.0,False,False,False,False,True,2
2017,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,63281.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,27411.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,36309.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,59467.0,False,False,False,False,True,3
2018,2016A000224,Total non-profit institutions excluding governments,High school diploma and less,Average annual wages and salaries,Dollars,units,24596.0,False,False,False,False,True,1
2018,2016A000224,Total non-profit institutions excluding governments,Trade certificate,Average annual wages and salaries,Dollars,units,30707.0,False,False,False,False,True,2
2018,2016A000224,Total non-profit institutions excluding governments,University degree and higher,Average annual wages and salaries,Dollars,units,47315.0,False,False,False,False,True,3
2018,2016A000224,Non-profit institutions serving households (community organizations),High school diploma and less,Average annual wages and salaries,Dollars,units,22835.0,False,False,False,False,True,1
2018,2016A000224,Non-profit institutions serving households (community organizations),Trade certificate,Average annual wages and salaries,Dollars,units,28358.0,False,False,False,False,True,2
2018,2016A000224,Non-profit institutions serving households (community organizations),University degree and higher,Average annual wages and salaries,Dollars,units,44907.0,False,False,False,False,True,3
2018,2016A000224,Business non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29360.0,False,False,False,False,True,1
2018,2016A000224,Business non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,37791.0,False,False,False,False,True,2
2018,2016A000224,Business non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,54740.0,False,False,False,False,True,3
2018,2016A000224,Government non-profit institutions,High school diploma and less,Average annual wages and salaries,Dollars,units,29481.0,False,False,False,False,True,1
2018,2016A000224,Government non-profit institutions,Trade certificate,Average annual wages and salaries,Dollars,units,38067.0,False,False,False,False,True,2
2018,2016A000224,Government non-profit institutions,University degree and higher,Average annual wages and salaries,Dollars,units,64971.0,False,False,False,False,True,3
